Date,Open,High,Low,Close
07-01-2014,1120,1128.22,1099.5,1103.07
08-01-2014,1106,1122,1105,1116.32
09-01-2014,1114.38,1127.75,1111.05,1120.97
10-01-2014,1130,1154.9,1117.5,1140.45
13-01-2014,1142.5,1192,1142.5,1184.38
14-01-2014,1186,1192.4,1160,1163.38
15-01-2014,1171.22,1189.1,1163.5,1176.8
16-01-2014,1190,1190.05,1162.5,1175.15
17-01-2014,1149,1149,1103.03,1106.53
20-01-2014,1109.47,1175,1107.75,1169.1
21-01-2014,1167,1169.63,1137.55,1140.15
22-01-2014,1143.55,1148.43,1132.05,1137.03
23-01-2014,1134.05,1138.35,1118.65,1126.22
24-01-2014,1122,1141.63,1117.5,1124.35
27-01-2014,1113,1129.75,1110.05,1114.8
28-01-2014,1116,1123.93,1098.05,1106.18
29-01-2014,1120,1120,1102.5,1104.9
30-01-2014,1099.03,1113.5,1095,1108.8
31-01-2014,1112.55,1134.9,1110.5,1120.53
03-02-2014,1111,1122.13,1095.4,1097.22
04-02-2014,1087,1087.5,1056.03,1075.68
05-02-2014,1081.9,1100,1070,1097.2
06-02-2014,1090,1094.95,1072.5,1087.63
07-02-2014,1095,1097.5,1065.5,1072.2
10-02-2014,1072,1072,1042.55,1046.78
11-02-2014,1050,1063.25,1048,1050.85
12-02-2014,1059,1061.8,1047.5,1052.72
13-02-2014,1053.5,1069.2,1048.25,1066.88
14-02-2014,1068.95,1092.38,1064.05,1083.95
17-02-2014,1080,1093,1073.6,1082.7
18-02-2014,1082.5,1095.5,1077.93,1083
19-02-2014,1085,1107.5,1081.13,1098.97
20-02-2014,1103,1111,1091.4,1094.68
21-02-2014,1099,1106.5,1095.38,1102.85
24-02-2014,1102,1102.63,1085.05,1088.95
25-02-2014,1094.5,1099.75,1090,1094.45
26-02-2014,1097,1097.5,1088.57,1091.07
28-02-2014,1080.5,1140,1080.07,1137.88
03-03-2014,1135.9,1149.5,1114,1120.03
04-03-2014,1116.6,1127,1112,1120.32
05-03-2014,1127.43,1143.13,1121.28,1125.95
06-03-2014,1126.43,1130,1116.07,1120.38
07-03-2014,1122.75,1125.03,1076.4,1114.25
10-03-2014,1114.05,1114.25,1067.5,1071.32
11-03-2014,1077.5,1088.82,1061,1075.82
12-03-2014,1076.5,1094.88,1076.5,1089.72
13-03-2014,1074.03,1101,1068.43,1074.78
14-03-2014,1070.5,1080.25,1062.15,1069.78
18-03-2014,1067.75,1075.9,1052.13,1061
19-03-2014,1037.5,1037.5,1006.53,1019.7
20-03-2014,1019,1061.45,1005.7,1054.1
21-03-2014,1062.5,1072.5,1042.5,1063.5
24-03-2014,1068.47,1078.97,1063.07,1076.3
25-03-2014,1072,1086,1065,1073.32
26-03-2014,1074.03,1079.25,1043.78,1046.75
27-03-2014,1050.47,1057.5,1032.53,1047.13
28-03-2014,1048.5,1061.43,1040.03,1051.05
31-03-2014,1052,1072.47,1041,1066.57
01-04-2014,1072.5,1092.5,1072.45,1088.35
02-04-2014,1095,1101,1080.53,1086.13
03-04-2014,1086.43,1091,1073.8,1083.25
04-04-2014,1086,1093.5,1065,1069.43
07-04-2014,1065.05,1082.97,1060.35,1076.9
09-04-2014,1076,1081,1052.5,1070.2
10-04-2014,1070.2,1074.32,1057.6,1063.07
11-04-2014,1059,1087.45,1050,1082.05
15-04-2014,1090.5,1129,1087.03,1126.38
16-04-2014,1132,1132,1092.1,1098.15
17-04-2014,1110,1113.5,1071.35,1111.45
21-04-2014,1110,1121.45,1105.65,1110.88
22-04-2014,1116.97,1124.95,1109.95,1110.53
23-04-2014,1115.7,1121.95,1100.55,1106.88
25-04-2014,1113.5,1117.5,1096.6,1102.63
28-04-2014,1102.63,1111.35,1090.05,1095.68
29-04-2014,1093,1103.18,1088.45,1097.13
30-04-2014,1092.55,1102.8,1090.5,1094.6
02-05-2014,1090.63,1109.95,1090.63,1104.22
05-05-2014,1105.4,1114.5,1102.07,1106.85
06-05-2014,1106.85,1110.8,1095,1099.45
07-05-2014,1095.53,1101.5,1070.05,1082.78
08-05-2014,1082.55,1090.9,1073.82,1081.03
09-05-2014,1076,1092.35,1076,1079.95
12-05-2014,1076.5,1083.35,1061.57,1079.68
13-05-2014,1082.9,1119.5,1082.9,1105.47
14-05-2014,1107.2,1118.85,1100.55,1108.05
15-05-2014,1108.05,1112.5,1085.57,1096.57
16-05-2014,1100.03,1126.7,1050.13,1080.38
19-05-2014,1075,1080,999.75,1018.35
20-05-2014,1014,1080,1014,1034.1
21-05-2014,1030.6,1044.5,1027.9,1041.43
22-05-2014,1048.38,1062,1037.55,1055.97
23-05-2014,1059.5,1074.5,1048,1063.95
26-05-2014,1074.5,1084.8,1066.8,1077
27-05-2014,1080.07,1092.3,1059,1065.72
28-05-2014,1070,1079.38,1061.22,1075.28
29-05-2014,1072.5,1090,1067.6,1079.97
30-05-2014,1079.4,1083.5,1065.07,1070.68
02-06-2014,1072,1078.88,1058.03,1064.93
03-06-2014,1064.93,1069,1052.6,1064.3
04-06-2014,1065,1067.45,1038.5,1044.63
05-06-2014,1041.55,1058.2,1034,1052.07
06-06-2014,1050.07,1053.9,1028,1042.13
09-06-2014,1043.5,1059,1040,1056.9
10-06-2014,1057.5,1080.47,1057.5,1079.07
11-06-2014,1082.5,1107,1069.1,1103.47
12-06-2014,1124.5,1127,1091.9,1118.68
13-06-2014,1119,1119.5,1092.53,1106.78
16-06-2014,1105,1138.47,1105,1134.88
17-06-2014,1142.45,1148.5,1135.5,1139.93
18-06-2014,1146.5,1146.5,1110.65,1113.53
19-06-2014,1115,1144.5,1105.05,1138.03
20-06-2014,1142.45,1149.5,1131,1146.2
23-06-2014,1146.5,1149.95,1127.03,1134.43
24-06-2014,1134.5,1159.75,1127.5,1154.53
25-06-2014,1155,1160,1146.5,1155.28
26-06-2014,1148,1172.07,1145.57,1153.82
27-06-2014,1158.5,1203.45,1157.5,1199.78
30-06-2014,1200.28,1217.5,1188.3,1212.7
01-07-2014,1209.45,1209.5,1191.15,1195.38
02-07-2014,1200,1205.88,1191.75,1200.8
03-07-2014,1199.5,1222.5,1196,1208.95
04-07-2014,1206.2,1212.75,1200.5,1205.25
07-07-2014,1210.03,1249,1205.2,1244.28
08-07-2014,1242.47,1243.07,1216.63,1224.72
09-07-2014,1235,1236.32,1190.8,1199.07
10-07-2014,1199.78,1209.8,1167.5,1175.9
11-07-2014,1185.5,1205,1180.55,1197.22
14-07-2014,1209.4,1219.5,1192.63,1213.13
15-07-2014,1213.1,1215,1196.88,1199.65
16-07-2014,1204.82,1212,1193.43,1200.93
17-07-2014,1205,1214.9,1187.5,1190.97
18-07-2014,1226,1242.5,1217.5,1220.6
21-07-2014,1234,1234.93,1221.53,1231.88
22-07-2014,1232.5,1270,1230.95,1266.2
23-07-2014,1270,1298.15,1266.15,1293.07
24-07-2014,1297.45,1301,1283.5,1297.6
25-07-2014,1297,1307.18,1283.5,1302.88
28-07-2014,1288.57,1299.82,1277.5,1294.65
30-07-2014,1292.4,1305,1286.3,1297.53
31-07-2014,1287.55,1299,1284.63,1290.03
01-08-2014,1287.5,1293.97,1255,1258.2
04-08-2014,1266,1270.95,1244,1263.03
05-08-2014,1272.45,1272.5,1245.05,1261.85
06-08-2014,1258.07,1267.43,1245.13,1253.32
07-08-2014,1245,1247.5,1229.53,1234.9
08-08-2014,1232.5,1253.85,1232.5,1239.35
11-08-2014,1245.45,1247.78,1227.5,1234.2
12-08-2014,1244.95,1244.95,1220.1,1235.88
13-08-2014,1235,1265,1235,1250.03
14-08-2014,1257,1266,1245.03,1249.88
18-08-2014,1245.53,1252.5,1235,1243.8
19-08-2014,1250,1252.45,1217.5,1219.25
20-08-2014,1222.25,1227.53,1215.03,1218.1
21-08-2014,1223.5,1230,1215,1216.22
22-08-2014,1222,1234.1,1217.9,1232.1
25-08-2014,1235,1264.25,1233.45,1261.03
26-08-2014,1264.5,1275,1250,1266.9
27-08-2014,1267,1283.7,1257.03,1274.97
28-08-2014,1273.5,1274.65,1256.5,1261.18
01-09-2014,1262.7,1280,1261.53,1268.57
02-09-2014,1272.9,1277.4,1257.05,1268.95
03-09-2014,1269.5,1308,1269.5,1303.2
04-09-2014,1311,1313.72,1288.72,1292.38
05-09-2014,1299.95,1310.9,1291.53,1299.3
08-09-2014,1306,1325,1299.53,1321.35
09-09-2014,1326,1333.5,1312.55,1315.63
10-09-2014,1319,1321.38,1295.6,1300.07
11-09-2014,1305,1312.2,1295.75,1299.18
12-09-2014,1305,1312.18,1296.6,1303.8
15-09-2014,1307,1309.3,1277,1279.15
16-09-2014,1283,1287.5,1272,1275.43
17-09-2014,1280.5,1302.38,1280.5,1295.6
18-09-2014,1295.85,1325.9,1290.5,1321.15
19-09-2014,1321.5,1370,1321,1357.1
22-09-2014,1357,1367,1338.13,1360.9
23-09-2014,1362,1391.22,1341.65,1344.1
24-09-2014,1346.5,1353.47,1316.38,1321.5
25-09-2014,1330.47,1362.5,1330,1354.3
26-09-2014,1355,1362.45,1335.05,1342
29-09-2014,1347.7,1387.72,1337.65,1383.97
30-09-2014,1386.47,1388.32,1354.07,1368.3
01-10-2014,1376,1401,1368.5,1387.8
07-10-2014,1369.8,1419.85,1362.8,1365.68
08-10-2014,1369,1369.97,1324.63,1341.6
09-10-2014,1354,1361.65,1343.25,1353.03
10-10-2014,1353,1363.72,1334.25,1339.25
13-10-2014,1340,1362.4,1335,1358.28
14-10-2014,1365,1367.85,1339.4,1349.6
16-10-2014,1365,1379.3,1332.13,1339.05
17-10-2014,1237.5,1255.68,1215,1220.57
20-10-2014,1245,1246.8,1208.97,1211.65
21-10-2014,1212.93,1221.88,1207.5,1216.7
22-10-2014,1242.5,1244.5,1222.55,1225.93
27-10-2014,1259.5,1259.85,1222.47,1228.57
28-10-2014,1242.45,1242.45,1226.72,1239.3
29-10-2014,1237.5,1257,1236.5,1253.03
30-10-2014,1260.9,1287.45,1254.5,1279.1
31-10-2014,1280.5,1310,1280.5,1303.93
03-11-2014,1324.5,1324.5,1290.25,1295.18
05-11-2014,1319,1319,1295,1299.75
07-11-2014,1302.4,1307.85,1278.5,1286.43
10-11-2014,1287.55,1291,1275.5,1284.82
11-11-2014,1289,1297,1277.7,1290.35
12-11-2014,1290,1305.5,1287.5,1295.88
13-11-2014,1297.5,1302.45,1282.57,1294.22
14-11-2014,1292.6,1305.57,1287.5,1303.22
17-11-2014,1297.55,1312.5,1296.13,1309.15
18-11-2014,1310,1313.32,1289.88,1292.93
19-11-2014,1299,1299,1278.72,1286.88
20-11-2014,1294,1305.13,1280.28,1302.72
21-11-2014,1304,1320,1293.32,1311.07
24-11-2014,1311,1332.5,1311,1328.85
25-11-2014,1330,1339.7,1308,1318
26-11-2014,1315.03,1328.18,1307.5,1313.65
27-11-2014,1313.65,1334,1312.65,1326.65
28-11-2014,1329.18,1345.95,1317.68,1321.5
01-12-2014,1325.25,1350,1322.63,1346.47
02-12-2014,1346.5,1355.47,1324.68,1328.65
03-12-2014,1335.95,1336.7,1309.25,1317.68
04-12-2014,1332,1333.5,1314.95,1318.97
05-12-2014,1320.45,1324.9,1286.07,1289.47
08-12-2014,1297.5,1297.5,1250.82,1256.4
09-12-2014,1258,1279.5,1254.55,1257.43
10-12-2014,1257.5,1265.95,1248.1,1253.95
11-12-2014,1250.3,1261.45,1243.5,1246.07
12-12-2014,1250,1260,1211.32,1225.35
15-12-2014,1192.45,1192.5,1176.13,1179.32
16-12-2014,1175,1229.63,1172.5,1221.53
17-12-2014,1226.7,1235,1202.63,1222.05
18-12-2014,1227.55,1234.25,1217.4,1230.35
19-12-2014,1235.65,1261.88,1234,1255.28
22-12-2014,1263,1264.5,1237.2,1256.7
23-12-2014,1250,1268.32,1247.3,1258.35
24-12-2014,1257.5,1260.43,1232.82,1239.95
26-12-2014,1243,1255,1232.5,1252.5
29-12-2014,1254,1268.47,1253.5,1261.45
30-12-2014,1262.5,1271.22,1258,1265.03
31-12-2014,1266.35,1283.2,1262.5,1279.13
01-01-2015,1283.5,1283.5,1270.5,1272.78
02-01-2015,1275.5,1295.47,1275.3,1289.72
05-01-2015,1290.5,1299.95,1262.32,1270.13
06-01-2015,1264.55,1264.55,1220,1223.3
07-01-2015,1235,1239.57,1203.72,1208.85
08-01-2015,1221.2,1224.5,1210.28,1221.9
09-01-2015,1227.5,1259.95,1225,1256.15
12-01-2015,1258.5,1264,1240.13,1254.85
13-01-2015,1260,1265.2,1240.05,1248.95
14-01-2015,1258,1265.9,1250.25,1260.97
15-01-2015,1266.5,1290.88,1261.63,1269.55
16-01-2015,1271.85,1272.5,1242.15,1266.07
19-01-2015,1268,1275.5,1251.5,1255.5
20-01-2015,1260,1265,1241.63,1250.22
21-01-2015,1261,1261,1244.13,1256.9
22-01-2015,1258.25,1260.63,1247.75,1256.78
23-01-2015,1257,1266.03,1248.05,1251.8
27-01-2015,1256.18,1257.5,1244.78,1251.03
28-01-2015,1251.5,1272.45,1251.45,1269.8
29-01-2015,1269,1284.35,1256.45,1272.32
30-01-2015,1280.35,1287.5,1235,1241.03
02-02-2015,1241,1260.72,1231.03,1257.1
03-02-2015,1255.82,1282.5,1253.55,1279.13
04-02-2015,1284,1285.85,1251.05,1257.15
05-02-2015,1260,1295.85,1259.5,1276.2
06-02-2015,1276.5,1297.4,1275.43,1287.88
09-02-2015,1280.75,1284.55,1250,1256.45
10-02-2015,1255,1263.13,1216.5,1220.57
11-02-2015,1227.53,1243.63,1223.63,1229.95
12-02-2015,1239.9,1239.9,1223.5,1231.07
13-02-2015,1235,1273.88,1230.13,1269.38
16-02-2015,1280,1297.5,1277.5,1292.4
18-02-2015,1292.53,1321.5,1282.63,1317.82
19-02-2015,1318,1343.65,1317.5,1340.53
20-02-2015,1349.4,1349.4,1321.13,1337.78
23-02-2015,1335.5,1361,1335.5,1348.32
24-02-2015,1347,1365,1339.5,1352.38
25-02-2015,1355,1361,1333.93,1336.1
26-02-2015,1339.5,1346.38,1312.68,1328.22
27-02-2015,1329.72,1337.88,1308.15,1331.18
02-03-2015,1339.85,1354.47,1326.28,1334.7
03-03-2015,1341,1395,1338.07,1388
04-03-2015,1394,1406.05,1357.82,1373
05-03-2015,1375,1385.35,1340.53,1348.22
09-03-2015,1320,1339.9,1305,1323.4
10-03-2015,1324.45,1339.13,1297.63,1321.35
11-03-2015,1321,1329.97,1298.9,1303.28
12-03-2015,1311.95,1312.45,1295.05,1309.53
13-03-2015,1319,1319.97,1287.5,1291.18
16-03-2015,1292.6,1305,1276,1281.15
17-03-2015,1291.25,1303.35,1278.88,1291.85
18-03-2015,1295.47,1299.72,1275.85,1279.68
19-03-2015,1288,1302.93,1284.05,1298.13
20-03-2015,1298,1309,1289.43,1305.47
23-03-2015,1308,1315.5,1303,1308.57
24-03-2015,1315,1318.5,1291.05,1295.65
25-03-2015,1295.7,1307,1272.6,1286.88
26-03-2015,1276.65,1293.35,1250.5,1256.55
27-03-2015,1265.5,1285.95,1252.05,1257.4
30-03-2015,1262.5,1284.95,1260,1282.07
31-03-2015,1284.72,1284.72,1260.5,1276.97
01-04-2015,1279,1281.8,1261.13,1271.32
06-04-2015,1279,1281.45,1250.05,1273.65
07-04-2015,1281.22,1299.5,1272,1292.5
08-04-2015,1297,1328.25,1295.43,1320.7
09-04-2015,1329.5,1343.72,1317.57,1332.28
10-04-2015,1324.25,1335.4,1314,1326.88
13-04-2015,1332,1332.5,1314,1327.75
15-04-2015,1327.35,1356.95,1304.7,1313.88
16-04-2015,1313.47,1313.5,1285.68,1291.4
17-04-2015,1278.55,1280,1235,1237.43
20-04-2015,1240.03,1241.95,1212.43,1214.4
21-04-2015,1214.4,1226,1200.5,1213.53
22-04-2015,1215.75,1236.5,1203.78,1222.55
23-04-2015,1236,1239.9,1215.85,1228.63
24-04-2015,1227.65,1257,1223.78,1246.53
27-04-2015,1249.75,1260,1243,1250.1
28-04-2015,1255,1255,1227.55,1247.5
29-04-2015,1242,1247.5,1225.53,1243.65
30-04-2015,1240,1245,1213.55,1231.85
04-05-2015,1245.5,1252.4,1228.6,1240.78
05-05-2015,1250.5,1268.22,1250,1258.93
06-05-2015,1257.5,1257.5,1227.9,1231.53
07-05-2015,1232.45,1276.88,1226.85,1272.63
08-05-2015,1280,1294,1258.15,1263.63
11-05-2015,1267.5,1281.53,1262.5,1278
12-05-2015,1280,1282.5,1256.5,1261.45
13-05-2015,1273.5,1273.5,1240.22,1257.7
14-05-2015,1260,1260,1242.5,1249.63
15-05-2015,1257.5,1266.2,1250.5,1255.57
18-05-2015,1257.05,1262.63,1248.55,1260.2
19-05-2015,1259.7,1265,1248.38,1256.35
20-05-2015,1260,1284.95,1258.45,1278.53
21-05-2015,1278.5,1290,1274.07,1277.75
22-05-2015,1275,1314.38,1269.63,1308.95
25-05-2015,1310,1318.45,1292.85,1300.5
26-05-2015,1302.5,1311.63,1294.45,1304.43
27-05-2015,1304,1316.57,1296,1307.63
28-05-2015,1301.95,1311.5,1291.13,1304.75
29-05-2015,1308.5,1324.3,1298.63,1305.15
01-06-2015,1304.72,1323.55,1304.18,1308.88
02-06-2015,1308,1315,1295.25,1299.95
03-06-2015,1302,1312.8,1295.25,1305.45
04-06-2015,1308.55,1311.4,1294.25,1302.82
05-06-2015,1296,1304.5,1285,1287.93
08-06-2015,1295,1295,1280.82,1288.72
09-06-2015,1292.5,1295,1275.5,1280.82
10-06-2015,1283,1305,1281.9,1300.38
11-06-2015,1302.75,1306.5,1278.38,1285.65
12-06-2015,1285.95,1294.47,1238.4,1252.9
15-06-2015,1252.65,1260.22,1240.5,1252.4
16-06-2015,1250,1259.65,1247.22,1256
17-06-2015,1260.5,1264.57,1250.9,1256.9
18-06-2015,1257.5,1273.15,1254,1265.03
19-06-2015,1267.5,1277.5,1263.55,1274.78
22-06-2015,1273.5,1300,1273.5,1295.75
23-06-2015,1300,1304,1283.6,1287.3
24-06-2015,1290,1293.95,1279.43,1285.15
25-06-2015,1281,1286.5,1272.07,1275
26-06-2015,1275.1,1298.18,1275.1,1296.4
29-06-2015,1286,1302,1271.7,1296.45
30-06-2015,1292.5,1294.38,1270,1275.47
01-07-2015,1281.95,1304,1278.38,1296.55
02-07-2015,1300,1301.47,1285.53,1288.88
03-07-2015,1286.53,1305,1285,1301.95
06-07-2015,1290.15,1322.5,1290.15,1316.65
07-07-2015,1316.38,1323.45,1301.5,1308.13
08-07-2015,1298.97,1310.85,1290.25,1297.55
09-07-2015,1297.5,1299.13,1253.32,1261.25
10-07-2015,1279.5,1279.5,1227.5,1237.18
13-07-2015,1237.7,1259.3,1237.7,1254.78
14-07-2015,1255.5,1257.5,1245,1249.75
15-07-2015,1250.5,1274.97,1250,1272.88
16-07-2015,1271.85,1279.43,1263.3,1270.1
17-07-2015,1273.4,1285.05,1271.65,1282.2
20-07-2015,1282,1291.95,1275.95,1289.57
21-07-2015,1288,1300.18,1277.55,1280.7
22-07-2015,1280.5,1284.5,1260.53,1264.03
23-07-2015,1258.75,1268.93,1241.5,1244.3
24-07-2015,1248.75,1258.25,1246.05,1252.57
27-07-2015,1244,1252.5,1240.57,1248.53
28-07-2015,1249.75,1259.5,1246.07,1251.03
29-07-2015,1255.5,1257.53,1241.75,1253.38
30-07-2015,1258.03,1258.4,1236.4,1240.32
31-07-2015,1244.95,1259.5,1243.5,1255.38
03-08-2015,1251.7,1262.5,1250.45,1254.8
04-08-2015,1255.2,1261.5,1243,1254.45
05-08-2015,1260,1275,1255.5,1273.57
06-08-2015,1282.5,1291.5,1275.05,1286.65
07-08-2015,1286.5,1286.5,1273.5,1276.03
10-08-2015,1286,1294.5,1278.3,1286.05
11-08-2015,1289,1305,1271.05,1302.1
12-08-2015,1301.55,1345.7,1301,1335.85
13-08-2015,1335,1342,1278,1317.8
14-08-2015,1319,1359.68,1318.55,1351.6
17-08-2015,1345.05,1348.4,1327.5,1342.38
18-08-2015,1353.45,1374.95,1345,1370.45
19-08-2015,1375,1376.43,1360.95,1366.8
20-08-2015,1372.5,1372.5,1336,1343.43
21-08-2015,1356,1364.95,1327.55,1338.07
24-08-2015,1319.5,1322.5,1284.55,1289.32
25-08-2015,1293.95,1311,1267.75,1283.57
26-08-2015,1279.03,1319.5,1255.97,1288.38
27-08-2015,1307.45,1307.45,1272.9,1287.32
28-08-2015,1304.5,1304.5,1278.85,1285.43
31-08-2015,1295,1295,1265.53,1282.03
01-09-2015,1278,1305.6,1265,1268.7
02-09-2015,1279.85,1310.22,1274,1295.9
03-09-2015,1298.05,1307.5,1288.13,1302.8
04-09-2015,1305.7,1307.45,1269.57,1273.72
07-09-2015,1276.5,1279.97,1266.35,1269.88
08-09-2015,1272.5,1282.05,1261.75,1270.15
09-09-2015,1281.47,1287,1272,1274.88
10-09-2015,1271,1289.25,1263.5,1272.7
11-09-2015,1273.25,1284.2,1270.3,1276
14-09-2015,1282.5,1282.5,1271.5,1275.82
15-09-2015,1275.82,1279.45,1268,1268.63
16-09-2015,1277.5,1282.5,1270.53,1275.18
18-09-2015,1282.5,1293,1269.5,1275.63
21-09-2015,1275,1278.55,1266.6,1275.53
22-09-2015,1278.75,1286.2,1245,1263.4
23-09-2015,1267.15,1278.88,1256.3,1266.32
24-09-2015,1267.75,1295,1264.95,1290.2
28-09-2015,1297,1309.5,1289.75,1296.85
29-09-2015,1291.68,1317,1284.93,1294.13
30-09-2015,1321.85,1321.85,1285.47,1294.03
01-10-2015,1299.5,1324.97,1296.1,1322.3
05-10-2015,1326.35,1385,1326.35,1355.82
06-10-2015,1362.5,1363,1342,1350
07-10-2015,1346.97,1358.5,1323.47,1326.97
08-10-2015,1335,1339.18,1310,1316.9
09-10-2015,1325.25,1325.3,1304,1314.82
12-10-2015,1327.5,1330.18,1293.5,1296.3
13-10-2015,1301.4,1306,1283.8,1299.28
14-10-2015,1274,1274,1240,1241.85
15-10-2015,1245,1251.75,1232.5,1233.88
16-10-2015,1240.45,1246,1235,1236
19-10-2015,1245,1247.47,1227.93,1244.38
20-10-2015,1248.13,1265,1247.8,1263.38
21-10-2015,1267.5,1271,1261.13,1265
23-10-2015,1274,1274,1263.65,1268.57
26-10-2015,1274.5,1274.5,1257.55,1268.28
27-10-2015,1265.03,1272.45,1260.18,1265.55
28-10-2015,1255.03,1266.78,1255.03,1264.55
29-10-2015,1266.78,1267.7,1245.03,1247.68
30-10-2015,1250,1255.95,1242.5,1247.6
02-11-2015,1250,1261.4,1243.78,1258.68
03-11-2015,1264,1273.9,1259.25,1271.72
04-11-2015,1272.5,1273.6,1260,1266.9
05-11-2015,1265.4,1267.47,1240,1241.32
06-11-2015,1246,1259.13,1241.72,1252.88
09-11-2015,1247.5,1251.38,1234.3,1235.68
10-11-2015,1236.47,1238.5,1225,1229.07
13-11-2015,1219.03,1219.03,1193.28,1198.7
16-11-2015,1195,1195,1178,1187.3
17-11-2015,1190.25,1199.22,1187.5,1195.28
18-11-2015,1194.45,1194.45,1173,1175.72
19-11-2015,1182.68,1190.8,1176,1181.28
20-11-2015,1183.25,1211.78,1180.97,1199.18
23-11-2015,1202.65,1206.7,1191.13,1195.53
24-11-2015,1190.03,1196.22,1182.75,1183.97
26-11-2015,1188.95,1191.2,1168.93,1172.78
27-11-2015,1174,1179.72,1166.25,1176.68
30-11-2015,1182.5,1195.63,1175.07,1186.78
01-12-2015,1181.45,1189.03,1178.53,1180.95
02-12-2015,1189,1189.05,1173.25,1182.6
03-12-2015,1180,1186.5,1173.5,1175.38
04-12-2015,1170,1173.65,1160.55,1164.2
07-12-2015,1166.1,1171.95,1157.63,1159.9
08-12-2015,1159.7,1174.5,1158.65,1164.5
09-12-2015,1168.95,1186.4,1160,1183.82
10-12-2015,1184.5,1195.6,1176,1192.28
11-12-2015,1191.5,1195.97,1181.63,1193
14-12-2015,1167.6,1193.5,1165.3,1189.22
15-12-2015,1189.22,1192.5,1181.53,1187.93
16-12-2015,1192,1207.25,1192,1204.2
17-12-2015,1207.5,1222.5,1196.68,1219.88
18-12-2015,1210,1217.1,1200.32,1208.4
21-12-2015,1209.97,1225,1203.43,1223.2
22-12-2015,1220,1220,1200,1202.53
23-12-2015,1207.5,1217.5,1205.28,1212.9
24-12-2015,1210.5,1219.1,1202,1217.13
28-12-2015,1214,1233.2,1210.1,1231.35
29-12-2015,1229.18,1232.65,1222.88,1227.9
30-12-2015,1226.53,1229.5,1206.15,1209.15
31-12-2015,1207.88,1224.25,1203.75,1218.43
01-01-2016,1219.5,1219.5,1206.13,1208.2
04-01-2016,1205.07,1207,1183.03,1184.8
05-01-2016,1192.5,1193.3,1170.5,1174.47
06-01-2016,1175.1,1193.07,1175.1,1190.8
07-01-2016,1185,1191.45,1180,1185.63
08-01-2016,1192.5,1203.68,1186.25,1198.8
11-01-2016,1191.25,1192,1174.43,1181.18
12-01-2016,1181.35,1182.5,1150.8,1163.53
13-01-2016,1158.5,1163.5,1127.55,1139.6
14-01-2016,1136.5,1149.45,1125,1139.4
15-01-2016,1144.43,1145.85,1127.5,1130.55
18-01-2016,1131,1145.95,1130,1138.82
19-01-2016,1138.5,1150,1134.15,1139.65
20-01-2016,1136.9,1142.5,1121.5,1140.05
21-01-2016,1142.5,1144.95,1122.88,1127.25
22-01-2016,1136.5,1151.03,1130,1147.88
25-01-2016,1150.95,1169.5,1145.75,1152.32
27-01-2016,1151,1164.97,1140.95,1159.88
28-01-2016,1157.75,1174.45,1154.03,1165.6
29-01-2016,1179.35,1200,1167.53,1195.65
01-02-2016,1195.55,1206.47,1179.5,1201.35
02-02-2016,1204.5,1216.5,1189.85,1199.05
03-02-2016,1193.75,1214.95,1180.15,1208.15
04-02-2016,1210.95,1220,1201,1210.03
05-02-2016,1204.05,1219.97,1204.05,1210.97
08-02-2016,1200,1206.03,1173.5,1181.47
09-02-2016,1166.8,1166.8,1127.8,1140.7
10-02-2016,1137.5,1144.95,1129.05,1134.4
11-02-2016,1140,1144.5,1085.82,1098.97
12-02-2016,1100,1121.7,1082,1113.3
15-02-2016,1125,1153.43,1120,1134.57
16-02-2016,1133,1141,1121.5,1132.78
17-02-2016,1132.5,1139.82,1123.2,1137.78
18-02-2016,1142.5,1159.88,1139,1157.93
19-02-2016,1153.68,1163.5,1152.72,1159.82
22-02-2016,1160.13,1171.5,1152.5,1157.95
23-02-2016,1155.13,1159.95,1128.38,1132
24-02-2016,1131.22,1131.22,1100.6,1105.47
25-02-2016,1109.9,1114,1092.82,1106.43
26-02-2016,1114.85,1128.45,1099.8,1105.25
29-02-2016,1118.5,1118.5,1057.5,1088.4
01-03-2016,1096.5,1142.55,1081,1138.32
02-03-2016,1152.5,1165,1128.13,1159.43
03-03-2016,1168,1195.5,1150.5,1186.57
04-03-2016,1190,1190,1174.78,1178.78
08-03-2016,1171.05,1183.5,1152.1,1177.15
09-03-2016,1170.5,1184.7,1147.57,1178.63
10-03-2016,1178.03,1179.93,1157.47,1174.15
11-03-2016,1170,1195.43,1167.5,1182.63
14-03-2016,1181,1199,1170,1177.5
15-03-2016,1174.53,1181.75,1160.05,1164.95
16-03-2016,1157.5,1166,1153.45,1163.53
17-03-2016,1167,1180.9,1166,1176.03
18-03-2016,1180,1215,1180,1212.93
21-03-2016,1213,1227.47,1210,1223.13
22-03-2016,1221,1242.5,1218.25,1236.55
23-03-2016,1243.95,1243.95,1228.65,1236.9
28-03-2016,1245.5,1258.57,1230.78,1236.7
29-03-2016,1239,1243.47,1227.5,1234.7
30-03-2016,1235.45,1252.5,1230,1244.75
31-03-2016,1239.15,1275,1236.07,1260.15
01-04-2016,1252.5,1260.43,1217.05,1226.95
04-04-2016,1228,1244,1223.5,1235.63
05-04-2016,1235.4,1242.45,1221.03,1231.38
06-04-2016,1235,1244.5,1229.68,1240.95
07-04-2016,1240,1242.35,1228.5,1235.4
